location_id,state_code,state_name,district_code,district_name,subdistrict_code,subdistrict_name,block_code,block_name,localbody_code,localbody_name,village_code,village_name,village_status,census_2011_code
MED-WB-VIL-032133,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110494,BANKIBANDH,339076,Jhar Bhanga,Inhabitant,339076.0
MED-WB-VIL-032134,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110502,SHALBONI,339055,Jhatiara,Inhabitant,339055.0
MED-WB-VIL-032135,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110495,BHIMPUR,338698,Jhitka,Inhabitant,338698.0
MED-WB-VIL-032136,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110496,BISHNUPUR,339012,Jorakushmi,Inhabitant,339012.0
MED-WB-VIL-032137,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110498,GARHMAL,338887,Jorakusmi,Inhabitant,338887.0
MED-WB-VIL-032138,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110501,LALGERIA,338940,Jorakusumi,Inhabitant,338940.0
MED-WB-VIL-032139,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110494,BANKIBANDH,338996,Juyalbhanga,Inhabitant,338996.0
MED-WB-VIL-032140,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110500,KASHIJORA,338972,Kachusol,Inhabitant,338972.0
MED-WB-VIL-032141,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110494,BANKIBANDH,339098,Kadalawa,Inhabitant,339098.0
MED-WB-VIL-032142,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110498,GARHMAL,338863,Kadamdiha,Inhabitant,338863.0
MED-WB-VIL-032143,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110495,BHIMPUR,338746,Kadma Sol,Inhabitant,338746.0
MED-WB-VIL-032144,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110496,BISHNUPUR,338990,Kalabere,Inhabitant,338990.0
MED-WB-VIL-032145,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110499,KARNAGARH,339180,Kalaberya Bhadutala,Inhabitant,339180.0
MED-WB-VIL-032146,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110497,DEBGRAM,338690,Kalaimuri,Inhabitant,338690.0
MED-WB-VIL-032147,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110494,BANKIBANDH,339125,Kalichak,Inhabitant,339125.0
MED-WB-VIL-032148,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110497,DEBGRAM,338692,Kalsi Bhanga,Inhabitant,338692.0
MED-WB-VIL-032149,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110502,SHALBONI,339003,Kalyanpur,Inhabitant,339003.0
MED-WB-VIL-032150,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110494,BANKIBANDH,339082,Kamala,Inhabitant,339082.0
MED-WB-VIL-032151,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110494,BANKIBANDH,339083,Kamala Kismat,Inhabitant,339083.0
MED-WB-VIL-032152,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110499,KARNAGARH,339158,Kamarmuri,Inhabitant,339158.0
MED-WB-VIL-032153,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110502,SHALBONI,339040,Kaniari,Inhabitant,339040.0
MED-WB-VIL-032154,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110499,KARNAGARH,339148,Kanksol,Inhabitant,339148.0
MED-WB-VIL-032155,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110503,SHATPATI,338768,Kank Sol,Inhabitant,338768.0
MED-WB-VIL-032156,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110495,BHIMPUR,338742,Kanyabali,Inhabitant,338742.0
MED-WB-VIL-032157,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110498,GARHMAL,338880,Karamarsolurf Kalibasa,Inhabitant,338880.0
MED-WB-VIL-032158,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110500,KASHIJORA,338948,Karamsol,Inhabitant,338948.0
MED-WB-VIL-032159,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110503,SHATPATI,338787,Karasai,Inhabitant,338787.0
MED-WB-VIL-032160,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110499,KARNAGARH,339189,Karnagar,Inhabitant,339189.0
MED-WB-VIL-032161,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110496,BISHNUPUR,339035,Kashidanga,Inhabitant,339035.0
MED-WB-VIL-032162,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110500,KASHIJORA,338912,Kashijora,Inhabitant,338912.0
MED-WB-VIL-032163,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110494,BANKIBANDH,338991,Katalkuli,Inhabitant,338991.0
MED-WB-VIL-032164,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110500,KASHIJORA,338975,Kayabad,Inhabitant,338975.0
MED-WB-VIL-032165,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110495,BHIMPUR,338726,Kayma,Inhabitant,338726.0
MED-WB-VIL-032166,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110501,LALGERIA,338835,Kendasol,Inhabitant,338835.0
MED-WB-VIL-032167,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110502,SHALBONI,339057,Kenduaguri,Inhabitant,339057.0
MED-WB-VIL-032168,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110496,BISHNUPUR,339019,Kenduyaganti,Inhabitant,339019.0
MED-WB-VIL-032169,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110500,KASHIJORA,338963,Khairisol,Inhabitant,338963.0
MED-WB-VIL-032170,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110502,SHALBONI,339038,Khamarbar,Inhabitant,339038.0
MED-WB-VIL-032171,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110495,BHIMPUR,338740,Khandarani,Inhabitant,338740.0
MED-WB-VIL-032172,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110496,BISHNUPUR,338822,Khandibandh,Inhabitant,338822.0
MED-WB-VIL-032173,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110499,KARNAGARH,339157,Khandideuli,Inhabitant,339157.0
MED-WB-VIL-032174,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110502,SHALBONI,339004,Kharigeri,Inhabitant,339004.0
MED-WB-VIL-032175,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110498,GARHMAL,338878,Kharikachati,Inhabitant,338878.0
MED-WB-VIL-032176,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110498,GARHMAL,338897,Kharika Suli,Inhabitant,338897.0
MED-WB-VIL-032177,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110501,LALGERIA,338706,Kharka Soli,Inhabitant,338706.0
MED-WB-VIL-032178,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110500,KASHIJORA,338977,Kharka Suli,Inhabitant,338977.0
MED-WB-VIL-032179,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110497,DEBGRAM,338666,Kharkharisol,Inhabitant,338666.0
MED-WB-VIL-032180,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110498,GARHMAL,339178,Khasjangal,Inhabitant,339178.0
MED-WB-VIL-032181,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110499,KARNAGARH,338969,Khasjangal,Inhabitant,338969.0
MED-WB-VIL-032182,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110500,KASHIJORA,338681,Khasjangal,Inhabitant,338681.0
MED-WB-VIL-032183,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110500,KASHIJORA,338965,Khasjangal,Inhabitant,338965.0
MED-WB-VIL-032184,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110501,LALGERIA,338892,Khasjangal,Inhabitant,338892.0
MED-WB-VIL-032185,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110499,KARNAGARH,339133,Khas Jangal,Inhabitant,339133.0
MED-WB-VIL-032186,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110496,BISHNUPUR,339029,Khasla,Inhabitant,339029.0
MED-WB-VIL-032187,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110495,BHIMPUR,338699,Khayerdanga,Inhabitant,338699.0
MED-WB-VIL-032188,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110496,BISHNUPUR,338817,Khejurbani,Inhabitant,338817.0
MED-WB-VIL-032189,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110502,SHALBONI,339053,Khemakata,Inhabitant,339053.0
MED-WB-VIL-032190,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110498,GARHMAL,338893,Khir Suli,Inhabitant,338893.0
MED-WB-VIL-032191,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110496,BISHNUPUR,339023,Khudimari,Inhabitant,339023.0
MED-WB-VIL-032192,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110503,SHATPATI,338782,Khudra Bankati,Inhabitant,338782.0
MED-WB-VIL-032193,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110499,KARNAGARH,339188,Kismat Bankati,Inhabitant,339188.0
MED-WB-VIL-032194,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110499,KARNAGARH,339186,Kismatdhopasol,Inhabitant,339186.0
MED-WB-VIL-032195,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110499,KARNAGARH,339172,Kodalhara,Inhabitant,339172.0
MED-WB-VIL-032196,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110502,SHALBONI,339039,Komarband,Inhabitant,339039.0
MED-WB-VIL-032197,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110499,KARNAGARH,339168,Koredan,Inhabitant,339168.0
MED-WB-VIL-032198,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110503,SHATPATI,338751,Kotalbere,Inhabitant,338751.0
MED-WB-VIL-032199,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110503,SHATPATI,338753,Krishnanagar,Inhabitant,338753.0
MED-WB-VIL-032200,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110499,KARNAGARH,339164,Krishna Nagar,Inhabitant,339164.0
MED-WB-VIL-032201,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110494,BANKIBANDH,339095,Krishnapur,Inhabitant,339095.0
MED-WB-VIL-032202,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110500,KASHIJORA,339162,Kuchakala,Inhabitant,339162.0
MED-WB-VIL-032203,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110499,KARNAGARH,338902,Kukura Khupi,Inhabitant,338902.0
MED-WB-VIL-032204,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110499,KARNAGARH,339140,Kulapachhuria,Inhabitant,339140.0
MED-WB-VIL-032205,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110495,BHIMPUR,338723,Kuldiha,Inhabitant,338723.0
MED-WB-VIL-032206,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110496,BISHNUPUR,339017,Kuldiha,Inhabitant,339017.0
MED-WB-VIL-032207,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110494,BANKIBANDH,339121,Kulpheni,Inhabitant,339121.0
MED-WB-VIL-032208,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110495,BHIMPUR,338741,Kumirkata,Inhabitant,338741.0
MED-WB-VIL-032209,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110499,KARNAGARH,339132,Kumirmara,Inhabitant,339132.0
MED-WB-VIL-032210,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110498,GARHMAL,338885,Kunjami Goaldihi,Inhabitant,338885.0
MED-WB-VIL-032211,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110501,LALGERIA,338792,Kunjapur,Inhabitant,338792.0
MED-WB-VIL-032212,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110501,LALGERIA,338674,Kunrajuri,Inhabitant,338674.0
MED-WB-VIL-032213,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110496,BISHNUPUR,338811,Kushtara,Inhabitant,338811.0
MED-WB-VIL-032214,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110500,KASHIJORA,338950,Kusmisol,Inhabitant,338950.0
MED-WB-VIL-032215,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110499,KARNAGARH,339170,Kuturia,Inhabitant,339170.0
MED-WB-VIL-032216,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110503,SHATPATI,338771,Ladhapara,Inhabitant,338771.0
MED-WB-VIL-032217,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110495,BHIMPUR,338731,Lakshmanpur,Inhabitant,338731.0
MED-WB-VIL-032218,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110503,SHATPATI,338874,Lakshmichak,Inhabitant,338874.0
MED-WB-VIL-032219,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110499,KARNAGARH,339152,Lalgar,Inhabitant,339152.0
MED-WB-VIL-032220,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110501,LALGERIA,338830,Lalgere,Inhabitant,338830.0
MED-WB-VIL-032221,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110503,SHATPATI,338780,Lalir Dihi,Inhabitant,338780.0
MED-WB-VIL-032222,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110496,BISHNUPUR,339000,Lalua,Inhabitant,339000.0
MED-WB-VIL-032223,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110494,BANKIBANDH,338993,Lengtisol,Inhabitant,338993.0
MED-WB-VIL-032224,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110501,LALGERIA,338790,Machhbinda,Inhabitant,338790.0
MED-WB-VIL-032225,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110494,BANKIBANDH,339094,Madhupur,Inhabitant,339094.0
MED-WB-VIL-032226,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110497,DEBGRAM,338679,Madhupur,Inhabitant,338679.0
MED-WB-VIL-032227,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110502,SHALBONI,339008,Maharajpur,Inhabitant,339008.0
MED-WB-VIL-032228,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110502,SHALBONI,339049,Mahasol,Inhabitant,339049.0
MED-WB-VIL-032229,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110501,LALGERIA,338715,Mahatapur,Inhabitant,338715.0
MED-WB-VIL-032230,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110494,BANKIBANDH,339127,Maheswaripur,Inhabitant,339127.0
MED-WB-VIL-032231,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110499,KARNAGARH,339144,Mahishamuri,Inhabitant,339144.0
MED-WB-VIL-032232,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110500,KASHIJORA,338925,Mahishara,Inhabitant,338925.0
MED-WB-VIL-032233,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110497,DEBGRAM,338683,Mahish Doba,Inhabitant,338683.0
MED-WB-VIL-032234,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110494,BANKIBANDH,339097,Mahishlot,Inhabitant,339097.0
MED-WB-VIL-032235,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110503,SHATPATI,338762,Mailda,Inhabitant,338762.0
MED-WB-VIL-032236,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110503,SHATPATI,338776,Majurkata,Inhabitant,338776.0
MED-WB-VIL-032237,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110502,SHALBONI,339037,Maldiha,Inhabitant,339037.0
MED-WB-VIL-032238,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110502,SHALBONI,339050,Mandalkupi,Inhabitant,339050.0
MED-WB-VIL-032239,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110499,KARNAGARH,339143,Mangalmari,Inhabitant,339143.0
MED-WB-VIL-032240,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110496,BISHNUPUR,338812,Mankuri,Inhabitant,338812.0
MED-WB-VIL-032241,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110501,LALGERIA,338703,Mashina,Inhabitant,338703.0
MED-WB-VIL-032242,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110500,KASHIJORA,338960,Masru,Inhabitant,338960.0
MED-WB-VIL-032243,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110495,BHIMPUR,338738,Mathurapur,Inhabitant,338738.0
MED-WB-VIL-032244,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110498,GARHMAL,338914,Maupal,Inhabitant,338914.0
MED-WB-VIL-032245,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110497,DEBGRAM,338677,Memul,Inhabitant,338677.0
MED-WB-VIL-032246,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110494,BANKIBANDH,339126,Metal,Inhabitant,339126.0
MED-WB-VIL-032247,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110499,KARNAGARH,339175,Meteldebighata,Inhabitant,339175.0
MED-WB-VIL-032248,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110503,SHATPATI,338873,Metyal,Inhabitant,338873.0
MED-WB-VIL-032249,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110501,LALGERIA,338843,Minapara,Inhabitant,338843.0
MED-WB-VIL-032250,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110498,GARHMAL,338882,Mirga,Inhabitant,338882.0
MED-WB-VIL-032251,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110502,SHALBONI,339005,Mirga,Inhabitant,339005.0
MED-WB-VIL-032252,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110494,BANKIBANDH,339079,Mohanchak,Inhabitant,339079.0
MED-WB-VIL-032253,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110503,SHATPATI,338773,Mohanpur,Inhabitant,338773.0
MED-WB-VIL-032254,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110503,SHATPATI,338791,Morlu,Inhabitant,338791.0
MED-WB-VIL-032255,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110501,LALGERIA,338836,Moulbani,Inhabitant,338836.0
MED-WB-VIL-032256,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110503,SHATPATI,338754,Mriga Sol,Inhabitant,338754.0
MED-WB-VIL-032257,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110497,DEBGRAM,338814,Muchibere,Inhabitant,338814.0
MED-WB-VIL-032258,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110498,GARHMAL,338891,Mugardihi,Inhabitant,338891.0
MED-WB-VIL-032259,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110498,GARHMAL,338916,Murakata,Inhabitant,338916.0
MED-WB-VIL-032260,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110503,SHATPATI,338764,Murari,Inhabitant,338764.0
MED-WB-VIL-032261,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110497,DEBGRAM,338667,Nadaria,Inhabitant,338667.0
MED-WB-VIL-032262,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110494,BANKIBANDH,339100,Nadarya,Inhabitant,339100.0
MED-WB-VIL-032263,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110498,GARHMAL,338861,Nanasol,Inhabitant,338861.0
MED-WB-VIL-032264,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110500,KASHIJORA,339114,Naran Chak,Inhabitant,339114.0
MED-WB-VIL-032265,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110500,KASHIJORA,338906,Narasinghapur,Inhabitant,338906.0
MED-WB-VIL-032266,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110501,LALGERIA,338713,Narayanpur,Inhabitant,338713.0
MED-WB-VIL-032267,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110499,KARNAGARH,339150,Nekraghai,Inhabitant,339150.0
MED-WB-VIL-032268,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110495,BHIMPUR,338701,Nere,Inhabitant,338701.0
MED-WB-VIL-032269,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110502,SHALBONI,339033,Nimashbani,Inhabitant,339033.0
MED-WB-VIL-032270,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110495,BHIMPUR,338721,Nimtala,Inhabitant,338721.0
MED-WB-VIL-032271,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110499,KARNAGARH,339181,Nischintapur,Inhabitant,339181.0
MED-WB-VIL-032272,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110500,KASHIJORA,338961,Nitaipur,Inhabitant,338961.0
MED-WB-VIL-032273,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110501,LALGERIA,338789,Nurri,Inhabitant,338789.0
MED-WB-VIL-032274,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110500,KASHIJORA,339111,Nutanbankati,Inhabitant,339111.0
MED-WB-VIL-032275,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110498,GARHMAL,338859,Nutandihi,Inhabitant,338859.0
MED-WB-VIL-032276,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110500,KASHIJORA,338981,Nutandihi,Inhabitant,338981.0
MED-WB-VIL-032277,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110494,BANKIBANDH,339025,Pachakua,Inhabitant,339025.0
MED-WB-VIL-032278,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110496,BISHNUPUR,339071,Pachakua,Inhabitant,339071.0
MED-WB-VIL-032279,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110494,BANKIBANDH,339109,Pachashamar,Inhabitant,339109.0
MED-WB-VIL-032280,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110500,KASHIJORA,338931,Pairag,Inhabitant,338931.0
MED-WB-VIL-032281,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110500,KASHIJORA,338986,Palaibani,Inhabitant,338986.0
MED-WB-VIL-032282,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110502,SHALBONI,339034,Palash Bani,Inhabitant,339034.0
MED-WB-VIL-032283,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110502,SHALBONI,339042,Palashkanda,Inhabitant,339042.0
MED-WB-VIL-032284,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110502,SHALBONI,339051,Pallagot,Inhabitant,339051.0
MED-WB-VIL-032285,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110497,DEBGRAM,338670,Panison,Inhabitant,338670.0
MED-WB-VIL-032286,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110496,BISHNUPUR,339021,Panpara,Inhabitant,339021.0
MED-WB-VIL-032287,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110500,KASHIJORA,338949,Parasia,Inhabitant,338949.0
MED-WB-VIL-032288,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110498,GARHMAL,338860,Paruaband,Inhabitant,338860.0
MED-WB-VIL-032289,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110500,KASHIJORA,338845,Parulia,Inhabitant,338845.0
MED-WB-VIL-032290,19,WEST BENGAL,318,MEDINIPUR WEST,2452,Salbani,2999,SALBANI,110503,SHATPATI,338869,Parurayma,Inhabitant,338869.0
